position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,stamp,gripper_state
0.784381029620791,0.0245209458185694,-0.0764904987153357,0.689574,-0.049826,-0.002666,-0.722494,128,0.145
0.784346837661371,0.0245548306264596,-0.0765382561627301,0.689551,-0.049962,-0.002626,-0.722507,129,0.145
0.784357468040184,0.0245054991783254,-0.0764708964351772,0.689541,-0.049539,-0.002996,-0.722545,130,0.145
0.784310745997452,0.0248735383496452,-0.0764202048234393,0.68941,-0.050409,-0.002138,-0.722612,131,0.145
0.784299873865748,0.0250033154918391,-0.0764044761688837,0.689346,-0.050787,-0.001794,-0.722647,132,0.145
0.784280192372597,0.025009617934912,-0.0763095635299191,0.689322,-0.050718,-0.001808,-0.722676,133,0.145
0.784308780007911,0.0244661657199603,-0.0763156057119503,0.689483,-0.049382,-0.003122,-0.72261,134,0.145
0.784262371192024,0.0250572485707951,-0.0762966349366937,0.689266,-0.050686,-0.001846,-0.722731,135,0.145
0.784306068048615,0.0245630167918197,-0.0763155499444008,0.689416,-0.049641,-0.002898,-0.722657,136,0.145
0.784292953636441,0.0245853386316616,-0.0764014272840133,0.689383,-0.04955,-0.003076,-0.722694,137,0.145
0.784287999062865,0.0249710584351542,-0.076366733932428,0.689222,-0.050082,-0.002534,-0.722813,138,0.145
0.784301120541706,0.0249896001556245,-0.0764142039574596,0.689193,-0.049967,-0.002689,-0.722848,139,0.145
0.78430806751087,0.0249991299063417,-0.0764469561834104,0.689173,-0.049949,-0.00271,-0.722868,140,0.145
0.784313679126205,0.0248269161539687,-0.0765442816753166,0.689206,-0.049288,-0.003449,-0.722879,141,0.145
0.78434726089789,0.0251071744387862,-0.0765526184027833,0.689086,-0.049987,-0.002754,-0.722948,142,0.145
0.784333717442456,0.0249531940594474,-0.0766747776437137,0.68912,-0.049789,-0.003051,-0.722928,143,0.145
0.784327359600526,0.0250769835988883,-0.0766777072861607,0.689055,-0.050004,-0.00283,-0.722976,144,0.145
0.784352500100541,0.02492888169225,-0.07674433415784,0.689088,-0.049632,-0.003216,-0.722969,145,0.145
0.784329611195306,0.0251321194377291,-0.076816248364035,0.688984,-0.050016,-0.002866,-0.723043,146,0.145
0.784337168693621,0.0250134712760455,-0.07684685824701,0.68901,-0.049787,-0.003072,-0.723033,147,0.145
0.784332145563667,0.0251123689974143,-0.0769416912367593,0.688945,-0.050157,-0.00274,-0.723071,148,0.145
0.784330640719471,0.0251078820871805,-0.0769786077722213,0.68892,-0.050278,-0.002588,-0.723087,149,0.145
0.784335009017233,0.0250112522565926,-0.0769933494214963,0.688927,-0.049955,-0.002863,-0.723101,150,0.145
0.784336788889946,0.0249877386442895,-0.0770237304764247,0.688878,-0.049734,-0.003002,-0.723163,151,0.145
0.78434925127904,0.0247654097064837,-0.077121040866542,0.688933,-0.049642,-0.003106,-0.723116,152,0.145
